#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 04 22 20 50 123  2.9  3.5  1.16  5.56  5.32 165 1011.2  25.4 999.0  21.6 99.0 99.00
2017 04 22 21 50 115  3.8  4.5  1.03  5.26  5.18 154 1011.0  25.4 999.0  21.8 99.0 99.00
2017 04 22 22 50  95  3.7  4.7  0.92  7.14  5.15 107 1011.2  25.5 999.0  21.8 99.0 99.00
2017 04 22 23 50  83  4.2  5.0  0.93  5.56  4.98 158 1011.4  25.4 999.0  21.8 99.0 99.00
2017 04 23 00 45  87  4.6  5.1  0.96  6.67  5.06 108 1011.7  25.3 999.0  21.6 99.0 99.00
2017 04 23 01 50  87  4.5  5.1  0.91  5.88  4.90 109 1012.5  25.1 999.0  21.9 99.0 99.00
2017 04 23 02 50  45  5.0  6.0  0.95  5.26  4.95 144 1013.7  25.1 999.0  22.1 99.0 99.00
2017 04 23 03 50  25 11.2 13.4  0.95  7.14  4.41 110 1014.2  23.7 999.0  20.2 99.0 99.00
2017 04 23 04 50  20 11.8 13.5  1.25  3.70  4.08  38 1014.9  22.7 999.0  18.8 99.0 99.00
2017 04 23 05 50  14 12.3 14.1  1.60  4.76  4.45  26 1015.2  21.8 999.0  17.7 99.0 99.00
2017 04 23 06 50  11 12.7 15.2  1.84  5.88  4.75  11 1015.5  21.2 999.0  16.9 99.0 99.00
2017 04 23 07 50  17 12.1 14.3  2.11  5.88  4.98  34 1015.4  20.5 999.0  16.2 99.0 99.00
2017 04 23 08 50  15 12.5 14.7  2.53  7.14  5.51  29 1015.7  20.1 999.0  15.2 99.0 99.00
2017 04 23 09 50  20 11.9 14.5  2.26  6.67  5.26  26 1016.0  19.9 999.0  14.8 99.0 99.00
2017 04 23 10 50   7 11.1 13.8  2.49  7.14  5.45  28 1016.6  19.7 999.0  14.3 99.0 99.00
2017 04 23 11 50   4 12.3 14.7  2.17  7.69  5.25  30 1017.4  19.4 999.0  13.8 99.0 99.00
2017 04 23 12 50   7 12.2 14.3  2.49  7.14  5.52  35 1018.1  19.0 999.0  13.5 99.0 99.00
2017 04 23 13 50   6 12.2 14.3  2.53  7.14  5.75  32 1018.8  18.2 999.0  12.1 99.0 99.00
2017 04 23 14 50 355 10.9 14.6  2.51  7.14  5.69  38 1019.7  18.4 999.0  12.4 99.0 99.00
2017 04 23 15 50 360 10.4 13.3  2.31  7.69  5.55  34 1019.8  18.0 999.0  11.3 99.0 99.00
2017 04 23 16 50 354 10.0 12.6  2.39  7.69  5.72  44 1019.8  17.9 999.0  10.6 99.0 99.00
2017 04 23 17 50 350  9.7 12.6  2.42  7.69  5.68  58 1019.3  18.3 999.0  10.7 99.0 99.00
2017 04 23 18 50 347  8.6 11.3  2.22  7.69  5.68  59 1018.7  18.7 999.0  10.5 99.0 99.00
2017 04 23 19 50 340  8.4 10.0  2.35  7.69  5.87  46 1017.9  19.2 999.0  10.2 99.0 99.00
2017 04 23 20 50 341  7.5  9.0  1.97  7.14  5.48  44 1016.5  19.8 999.0  10.1 99.0 99.00
2017 04 23 21 50 335  6.4  8.0  1.87  7.14  5.55  46 1015.7  20.4 999.0   9.7 99.0 99.00
2017 04 23 22 50 328  4.0  5.2  1.58  7.14  5.25  35 1015.1  20.7 999.0   9.2 99.0 99.00
2017 04 23 23 50 345  4.0  4.7  1.55  7.69  5.44  52 1014.5  21.1 999.0   9.7 99.0 99.00
2017 04 24 00 50  12  3.0  4.6  1.46  7.14  5.38  54 1014.7  21.3 999.0  10.3 99.0 99.00
2017 04 24 01 50 356  1.4  2.8  1.40  6.67  5.47  52 1015.2  21.4 999.0  10.2 99.0 99.00
2017 04 24 02 50  30  3.6  4.5  1.31  6.67  5.45  47 1015.5  22.2 999.0  11.2 99.0 99.00
2017 04 24 03 50  40  4.6  6.0  1.19  6.67  5.28  53 1015.7  22.4 999.0  11.5 99.0 99.00
2017 04 24 04 50  29  5.3  6.9  1.23  6.67  5.29  51 1015.7  22.5 999.0  11.1 99.0 99.00
2017 04 24 05 50  30  5.1  6.8  1.18  6.25  5.10  58 1015.7  22.3 999.0  10.5 99.0 99.00
2017 04 24 06 50  21  4.6  6.3  1.03  6.67  4.78  64 1015.2  22.2 999.0  10.1 99.0 99.00
2017 04 24 07 50  48  3.5  4.8  1.04  5.56  4.86  46 1014.3  22.0 999.0  10.0 99.0 99.00
2017 04 24 08 50  52  3.5  4.5  0.98  5.56  4.73  44 1013.6  21.8 999.0  11.2 99.0 99.00
2017 04 24 09 50  38  2.1  2.9  0.87  5.88  4.67  59 1013.7  21.6 999.0  10.7 99.0 99.00
2017 04 24 10 50 109  1.7  2.6  0.85  5.88  4.63  57 1013.7  21.5 999.0  10.7 99.0 99.00
2017 04 24 11 50  61  1.9  2.7  0.79  5.56  4.56  64 1013.6  21.5 999.0  11.1 99.0 99.00
2017 04 24 12 50 127  1.4  2.1  0.76  5.56  4.60  60 1013.9  21.9 999.0  11.1 99.0 99.00
2017 04 24 13 50 106  2.2  3.3  0.70  4.76  4.50  46 1013.9  22.0 999.0  10.8 99.0 99.00
2017 04 24 14 50 121  2.0  2.7  0.69  5.26  4.50  58 1014.1  22.0 999.0  11.0 99.0 99.00
2017 04 24 15 50 137  3.1  3.8  0.63  5.26  4.55  58 1014.2  22.0 999.0  11.9 99.0 99.00
2017 04 24 16 50 145  3.8  4.9  0.61  5.00  4.68  52 1013.7  22.1 999.0  12.8 99.0 99.00
2017 04 24 17 50 158  4.2  5.2  0.57  5.00  4.62  53 1013.0  22.2 999.0  12.9 99.0 99.00
2017 04 24 18 50 169  4.5  6.1  0.61  4.76  4.71  47 1012.3  22.4 999.0  13.4 99.0 99.00
2017 04 24 19 50 161  4.5  5.7  0.57  5.00  4.61  66 1011.1  22.5 999.0  13.3 99.0 99.00
2017 04 24 20 50 176  5.3  6.2  0.53  4.76  4.57  53 1010.4  22.6 999.0  14.8 99.0 99.00
2017 04 24 21 50 162  5.3  6.6  0.54  5.26  4.31  68 1009.5  22.7 999.0  15.5 99.0 99.00
2017 04 24 22 50 153  6.2  7.5  0.49  8.33  3.90 127 1009.0  22.8 999.0  15.7 99.0 99.00
2017 04 24 23 50 146  6.7  7.9  0.57  5.00  3.75  55 1008.2  22.8 999.0  16.2 99.0 99.00
2017 04 25 00 50 150  7.5  8.8  0.59  2.86  3.52 167 1008.0  22.8 999.0  16.7 99.0 99.00
2017 04 25 01 50 149  8.4 10.4  0.64  3.13  3.44 160 1007.7  23.0 999.0  17.5 99.0 99.00
2017 04 25 02 50 162 10.0 11.9  0.78  3.57  3.46 150 1007.7  23.1 999.0  17.7 99.0 99.00
2017 04 25 03 50 164 10.2 11.8  0.95  4.00  3.63 160 1007.5  23.2 999.0  17.9 99.0 99.00
2017 04 25 04 50 177  9.7 11.3  1.11  4.00  3.82 162 1007.8  23.3 999.0  18.2 99.0 99.00
2017 04 25 05 50 172  9.9 11.6  1.12  4.76  3.96 163 1006.8  23.5 999.0  18.3 99.0 99.00
2017 04 25 06 50 180  8.9 10.5  1.22  4.55  4.08 160 1005.8  23.6 999.0  19.1 99.0 99.00
2017 04 25 08 50 182  8.6 10.6  1.34  5.26  4.35 174 1004.4  24.0 999.0  20.1 99.0 99.00
2017 04 25 09 50 183  7.6  9.5  1.33  5.26  4.38 177 1004.3  24.0 999.0  20.8 99.0 99.00
2017 04 25 10 50 177  7.0  8.3  1.39  5.88  4.67 171 1004.0  24.1 999.0  20.9 99.0 99.00
2017 04 25 11 50 166  6.7  7.7  1.23  5.56  4.60 170 1003.9  24.2 999.0  21.5 99.0 99.00
2017 04 25 12 50 163  6.6  7.6  1.25  5.88  4.77 166 1004.2  24.3 999.0  21.8 99.0 99.00
2017 04 25 13 50 165  8.2  9.5  1.38  5.88  4.88 170 1004.3  24.4 999.0  21.9 99.0 99.00
2017 04 25 14 50 169  7.5  8.7  1.39  6.25  4.89 178 1004.5  24.5 999.0  21.8 99.0 99.00
2017 04 25 15 50 161  8.5 10.4  1.42  6.67  4.98 168 1004.3  24.6 999.0  22.0 99.0 99.00
2017 04 25 16 50 161  9.2 10.7  1.53  6.25  4.93 162 1003.6  24.7 999.0  22.1 99.0 99.00
2017 04 25 17 50 165  8.8 10.5  1.57  6.67  4.83 173 1003.1  24.8 999.0  22.2 99.0 99.00
2017 04 25 18 50 167 10.2 12.4  1.81  6.67  5.07 170 1002.4  24.9 999.0  22.3 99.0 99.00
2017 04 25 19 50 168  9.5 11.1  1.69  6.25  4.96 169 1001.9  24.9 999.0  22.3 99.0 99.00
2017 04 25 20 50 163  9.1 10.8  2.11  6.67  5.28 174 1001.0  24.9 999.0  22.4 99.0 99.00
2017 04 25 21 50 166  8.6 10.1  2.00  7.14  5.25 174 1000.3  24.9 999.0  22.5 99.0 99.00
2017 04 25 22 50 167  8.3  9.6  1.89  7.14  5.44 171 1000.0  24.9 999.0  22.6 99.0 99.00
2017 04 25 23 50 160  8.5 10.1  1.94  7.14  5.46 173  999.6  24.9 999.0  22.8 99.0 99.00
2017 04 26 00 50 158  8.9 10.8  1.89  7.14  5.22 182  999.5  24.8 999.0  22.9 99.0 99.00
2017 04 26 01 50 160  9.0 11.0  2.06  7.69  5.36 180  999.4  24.9 999.0  23.0 99.0 99.00
2017 04 26 02 50 159  9.9 11.9  1.91  7.14  5.22 182  999.6  25.0 999.0  23.0 99.0 99.00
2017 04 26 03 50 165  8.8 10.4  2.14  7.14  5.50 176 1000.4  25.0 999.0  23.0 99.0 99.00
2017 04 26 04 50 163  9.0 11.0  2.22  7.69  5.70 177 1000.3  25.0 999.0  22.9 99.0 99.00
2017 04 26 05 50 169 10.1 11.9  1.91  7.14  5.21 182  999.8  25.0 999.0  22.6 99.0 99.00
2017 04 26 06 50 168 11.2 13.3  2.13  7.14  5.40 180  998.9  25.0 999.0  22.7 99.0 99.00
2017 04 26 07 50 175 10.8 13.3  2.30  7.14  5.41 175  998.6  25.0 999.0  22.7 99.0 99.00
2017 04 26 08 50 171 11.5 14.1  2.14  7.14  5.26 163  997.7  25.1 999.0  22.6 99.0 99.00
2017 04 26 09 50 171 11.7 13.6  2.35  7.14  5.64 171  997.0  25.2 999.0  22.3 99.0 99.00
2017 04 26 10 50 170 11.4 13.4  2.30  7.69  5.49 167  996.6  25.0 999.0  22.3 99.0 99.00
2017 04 26 11 50 164 10.7 12.6  2.35  7.69  5.69 162  996.6  24.8 999.0  22.5 99.0 99.00
2017 04 26 12 50 169 10.1 11.7  2.40  7.69  5.83 162  997.3  24.8 999.0  22.7 99.0 99.00
2017 04 26 13 50 182  8.7 10.3  2.48  7.69  6.04 157  998.5  24.8 999.0  22.9 99.0 99.00
2017 04 26 14 50 178  8.7 10.3  2.26  7.69  5.89 148  998.5  24.9 999.0  23.0 99.0 99.00
2017 04 26 15 50 192  7.5  9.0  2.18  7.69  5.81 152  999.7  25.1 999.0  23.1 99.0 99.00
2017 04 26 16 50 198  4.9  5.7  2.26  8.33  6.04 140 1000.4  25.1 999.0  23.3 99.0 99.00
2017 04 26 17 50 188  5.1  6.0  2.41  7.69  6.27 150 1000.2  25.0 999.0  23.4 99.0 99.00
2017 04 26 18 50 188  4.9  5.9  2.21  7.69  6.24 148  999.9  25.1 999.0  23.5 99.0 99.00
2017 04 26 19 50 210  2.6  3.4  2.11  7.69  6.09 148 1000.2  25.5 999.0  23.8 99.0 99.00
2017 04 26 20 50 189  1.0  2.0  2.05  7.69  6.26 150 1000.1  25.6 999.0  23.9 99.0 99.00
2017 04 26 21 50  89  1.6  2.2  2.00  7.69  6.27 162  999.9  26.3 999.0  24.0 99.0 99.00
2017 04 26 22 50  87  1.2  1.6  2.17  7.69  6.41 151  999.8  26.4 999.0  24.0 99.0 99.00
2017 04 26 23 50 124  3.0  3.6  1.83  7.69  6.07 153 1000.3  26.2 999.0  23.9 99.0 99.00
2017 04 27 00 50 103  2.7  3.4  1.77  7.69  6.19 156 1000.8  25.9 999.0  23.6 99.0 99.00
2017 04 27 01 50  91  2.3  2.8  1.70  7.14  6.06 165 1001.7  25.6 999.0  23.8 99.0 99.00
2017 04 27 02 50  91  2.5  2.9  1.53  7.14  5.92 169 1002.4  25.4 999.0  23.8 99.0 99.00
2017 04 27 03 50 120  1.8  2.4  1.53  7.14  5.90 157 1003.5  25.3 999.0  23.4 99.0 99.00
2017 04 27 04 50  48  1.8  2.3  1.43  7.14  5.72 162 1004.4  25.5 999.0  23.3 99.0 99.00
2017 04 27 05 50  17  3.6  4.4  1.33  7.69  5.51 161 1005.3  25.5 999.0  22.7 99.0 99.00
2017 04 27 06 50  27 12.5 15.6  1.33  7.14  5.09 151 1005.5  24.6 999.0  19.2 99.0 99.00
2017 04 27 07 50  39 12.3 14.8  1.46  7.14  4.62 154 1005.5  24.2 999.0  18.4 99.0 99.00
2017 04 27 08 50  47 11.8 14.4  1.70  7.14  4.77 151 1005.0  23.9 999.0  20.1 99.0 99.00
2017 04 27 09 50  43 11.8 14.1  2.02  5.56  4.99  46 1005.0  23.8 999.0  19.5 99.0 99.00
2017 04 27 10 50  64  9.7 11.1  2.07  6.67  5.27  99 1006.2  23.6 999.0  17.9 99.0 99.00
2017 04 27 11 50  78 10.4 12.5  2.09  6.67  5.28  36 1006.5  23.3 999.0  19.2 99.0 99.00
2017 04 27 12 50  74 10.1 11.8  1.90  6.25  5.16  48 1007.3  23.0 999.0  18.9 99.0 99.00
2017 04 27 13 50  74  9.0 10.9  1.89  5.88  5.19  58 1008.2  22.8 999.0  19.2 99.0 99.00
2017 04 27 14 50  76  7.9  9.9  2.11  6.67  5.39  95 1008.3  22.9 999.0  18.9 99.0 99.00
2017 04 27 15 50  84  8.2  9.8  1.89  7.14  5.36 113 1008.1  22.9 999.0  18.9 99.0 99.00
2017 04 27 16 50  95  7.4  8.5  1.93  6.67  5.39  82 1008.0  22.9 999.0  19.0 99.0 99.00
2017 04 27 17 50 106  7.0  8.4  2.04  7.14  5.70  84 1007.1  23.0 999.0  19.4 99.0 99.00
2017 04 27 18 50 112  5.9  7.0  1.94  7.14  5.63  87 1006.3  23.2 999.0  19.7 99.0 99.00
2017 04 27 19 50 101  5.1  6.2  1.56  6.67  5.42  83 1005.6  23.4 999.0  20.1 99.0 99.00
2017 04 27 20 50 102  5.5  6.7  1.91  7.14  5.82 104 1004.8  23.6 999.0  20.6 99.0 99.00
2017 04 27 21 50 105  5.7  6.7  1.71  7.14  5.79  94 1004.1  23.8 999.0  20.9 99.0 99.00
2017 04 27 22 50 111  6.4  7.5  1.80  7.14  5.90  90 1003.3  23.9 999.0  21.3 99.0 99.00
2017 04 27 23 50 115  5.9  7.3  1.79  7.14  5.74  98 1003.2  24.2 999.0  21.8 99.0 99.00
2017 04 28 00 50 107  5.1  5.8  1.71  6.67  5.69  81 1003.3  24.3 999.0  22.0 99.0 99.00
2017 04 28 01 50 110  5.2  6.3  1.67  7.14  5.70 120 1003.0  24.5 999.0  22.4 99.0 99.00
2017 04 28 02 50 122  5.5  6.2  1.61  6.67  5.69  91 1003.3  24.6 999.0  22.6 99.0 99.00
2017 04 28 03 50 123  5.3  6.3  1.53  7.69  5.85 116 1003.2  24.7 999.0  23.0 99.0 99.00
2017 04 28 04 50 126  5.9  7.0  1.49  7.69  5.57 115 1002.8  24.6 999.0  23.2 99.0 99.00
2017 04 28 05 50 151  5.9  6.9  1.32  7.14  5.37 119 1002.2  24.9 999.0  23.1 99.0 99.00
2017 04 28 06 50 166  4.9  7.2  1.24  7.69  5.09 118 1002.0  25.0 999.0  22.9 99.0 99.00
2017 04 28 07 50 174  8.1  9.8  1.31  7.14  5.17 127 1001.4  24.9 999.0  22.5 99.0 99.00
2017 04 28 08 50 175  6.9  8.2  1.32  7.14  5.07 119 1001.1  24.9 999.0  22.8 99.0 99.00
2017 04 28 09 50 172  7.3  8.4  1.21  7.14  4.84 121 1000.5  24.8 999.0  23.0 99.0 99.00
2017 04 28 10 50 169  5.8  7.3  1.21  7.14  4.77 120 1001.1  24.7 999.0  23.2 99.0 99.00
2017 04 28 11 50 170  5.8  6.8  1.20  7.14  4.65 117 1001.6  24.7 999.0  23.3 99.0 99.00
2017 04 28 12 50 163  9.1 10.9  1.24  7.14  4.61 116 1001.8  25.1 999.0  23.4 99.0 99.00
2017 04 28 13 50 163  9.5 11.1  1.33  7.14  4.54 117 1002.1  25.2 999.0  23.3 99.0 99.00
2017 04 28 14 50 163  9.4 11.4  1.45  6.25  4.66 133 1002.0  25.2 999.0  23.5 99.0 99.00
2017 04 28 15 50 171  9.7 11.9  1.52  5.26  4.65 127 1002.1  25.5 999.0  23.6 99.0 99.00
2017 04 28 16 50 167  9.6 11.2  1.55  6.25  4.76 140 1002.1  25.5 999.0  23.7 99.0 99.00
2017 04 28 17 50 170  8.8 10.6  1.89  5.88  5.11 144 1002.1  25.6 999.0  23.8 99.0 99.00
2017 04 28 18 50 171  8.1  9.6  1.71  6.67  5.09 130 1001.5  25.5 999.0  23.7 99.0 99.00
2017 04 28 19 50 167  8.2  9.5  2.14  7.14  5.57 141 1001.0  25.7 999.0  23.7 99.0 99.00
2017 04 28 20 50 159  9.2 11.1  2.00  8.33  5.54 118 1000.4  25.7 999.0  23.9 99.0 99.00
2017 04 28 21 50 154  7.5  9.0  2.22  6.67  5.84 155 1000.0  25.7 999.0  23.9 99.0 99.00
2017 04 28 22 50 149  8.4  9.8  2.02  6.67  5.71 154 1000.1  25.8 999.0  24.0 99.0 99.00
2017 04 28 23 50 139  8.3 10.1  1.92  6.67  5.56 169 1000.2  25.7 999.0  24.1 99.0 99.00
2017 04 29 00 50 147  9.6 11.8  1.94  6.67  5.66 142 1000.7  25.8 999.0  24.0 99.0 99.00
2017 04 29 01 50 143  8.5 10.1  1.95  8.33  5.75 102 1001.1  25.8 999.0  23.7 99.0 99.00
2017 04 29 02 50 134  9.9 11.4  1.82  7.69  5.64 112 1001.4  25.8 999.0  24.0 99.0 99.00
2017 04 29 03 50 139 11.0 13.2  1.87  8.33  5.42 118 1001.9  25.8 999.0  24.3 99.0 99.00
2017 04 29 04 50 145 10.6 12.8  1.75  7.69  5.30 112 1002.2  25.7 999.0  24.2 99.0 99.00
2017 04 29 05 50 145 11.8 14.0  1.87  7.14  5.28 124 1002.1  25.9 999.0  24.2 99.0 99.00
2017 04 29 06 50 141 11.7 14.3  1.96  7.69  5.43 115 1001.8  25.8 999.0  24.2 99.0 99.00
2017 04 29 07 50 144 10.4 12.0  2.03  7.69  5.34 107 1001.3  25.7 999.0  24.1 99.0 99.00
2017 04 29 08 50 144  9.6 11.9  2.06  7.14  5.40 112 1000.8  25.7 999.0  24.1 99.0 99.00
2017 04 29 09 50 138  9.8 11.7  2.17  6.25  5.57 156 1000.6  25.6 999.0  24.0 99.0 99.00
2017 04 29 10 50 137  9.8 11.9  2.13  7.14  5.69 123 1000.6  25.6 999.0  24.0 99.0 99.00
2017 04 29 11 50 143  9.9 11.9  2.51  7.14  5.66 127 1000.9  25.5 999.0  24.0 99.0 99.00
2017 04 29 12 50 141 10.2 12.4  2.25  7.69  5.66 129 1001.1  25.7 999.0  24.1 99.0 99.00
2017 04 29 13 50 143 10.3 12.1  2.14  8.33  5.52 115 1001.1  25.9 999.0  24.1 99.0 99.00
2017 04 29 14 50 148 11.9 14.5  2.25  7.69  5.62 121 1000.8  26.2 999.0  24.1 99.0 99.00
2017 04 29 15 50 153 12.3 15.1  2.53  7.69  5.69 114 1000.7  26.5 999.0  24.1 99.0 99.00
2017 04 29 16 50 157 12.5 15.6  2.74  7.69  5.94 131 1000.5  26.4 999.0  24.2 99.0 99.00
2017 04 29 17 50 156 12.3 14.8  3.10  7.69  6.20 132  999.8  26.3 999.0  24.3 99.0 99.00
2017 04 29 18 50 156 11.7 13.8  3.15  8.33  6.51 115  999.0  26.2 999.0  24.3 99.0 99.00
2017 04 29 19 50 158 11.2 13.6  3.31  9.09  6.56 108  998.7  26.2 999.0  24.3 99.0 99.00
2017 04 29 20 50 164 10.8 12.3  3.35  9.09  6.71 108  998.5  26.2 999.0  24.2 99.0 99.00
2017 04 29 21 50 166  9.1 11.9  3.02  9.09  6.45 102  998.5  26.2 999.0  24.1 99.0 99.00
2017 04 29 22 50 173  7.6  9.1  2.95  9.09  6.74 108  998.9  26.1 999.0  23.9 99.0 99.00
2017 04 29 23 50 160  8.8 10.5  3.08  9.09  6.73 106  998.4  26.0 999.0  23.8 99.0 99.00
2017 04 30 00 50 168  8.7 10.9  3.24  9.09  6.91 111  999.5  26.1 999.0  24.0 99.0 99.00
2017 04 30 01 50 159  9.9 12.0  3.00 10.00  6.84 102  999.7  26.1 999.0  24.1 99.0 99.00
2017 04 30 02 50 158  8.8 10.8  3.32  9.09  7.21 109 1000.4  26.0 999.0  24.0 99.0 99.00
2017 04 30 03 50 163 10.2 13.0  3.36 10.00  7.28 106 1000.3  26.0 999.0  23.9 99.0 99.00
2017 04 30 04 50 164  8.5 11.1  3.33 10.00  7.44 109 1001.4  26.0 999.0  23.9 99.0 99.00
2017 04 30 05 50 232  5.4  7.3  3.43 10.00  7.38 103 1004.4  26.0 999.0  24.1 99.0 99.00
2017 04 30 06 50 268  0.6  2.2  3.46 10.81  7.63  91 1005.7  25.6 999.0  23.9 99.0 99.00
2017 04 30 07 50 323 13.6 18.1  3.49 10.81  7.73  95 1005.8  23.0 999.0  21.3 99.0 99.00
2017 04 30 08 50 349 16.5 20.6  3.15 10.81  6.49 100 1006.9  22.0 999.0  17.8 99.0 99.00
2017 04 30 09 50 356 16.2 20.5  3.36 10.00  6.02  89 1006.7  22.6 999.0  14.9 99.0 99.00
2017 04 30 10 50   3 14.1 17.5  3.59 10.00  6.50  92 1007.8  22.9 999.0  13.6 99.0 99.00
2017 04 30 11 50   2 11.7 13.9  3.64 10.00  6.60 101 1009.2  23.0 999.0  13.7 99.0 99.00
2017 04 30 12 50 348 13.4 16.9  3.20 10.00  6.27 101 1011.0  22.5 999.0  11.7 99.0 99.00
2017 04 30 13 50 344 12.8 15.6  3.36 10.00  6.38 106 1011.9  21.5 999.0  11.7 99.0 99.00
2017 04 30 14 50 349 12.0 15.1  2.91 10.00  6.02 104 1012.5  21.0 999.0  11.8 99.0 99.00
2017 04 30 15 50 344 11.6 14.0  2.80  9.09  6.12 103 1013.4  21.2 999.0  11.6 99.0 99.00
2017 04 30 16 50 334 12.0 14.0  2.55  9.09  5.85 108 1014.0  21.0 999.0  10.5 99.0 99.00
2017 04 30 17 50 336  9.4 11.3  2.66  9.09  6.17 109 1013.7  21.1 999.0  12.0 99.0 99.00
2017 04 30 18 50 345  8.4 10.8  2.28  9.09  5.77 111 1013.6  21.0 999.0  11.4 99.0 99.00
2017 04 30 19 50  12  6.3  8.3  2.26 10.00  6.02 106 1013.2  21.2 999.0  11.0 99.0 99.00
2017 04 30 20 50  30  5.0  6.2  2.24  9.09  6.51 117 1012.8  21.4 999.0  11.6 99.0 99.00
2017 04 30 21 50  34  6.2  7.5  2.01  9.09  6.21 119 1012.1  21.9 999.0  10.1 99.0 99.00
2017 04 30 22 50  49  6.0  7.3  1.99  9.09  6.36 120 1011.8  22.0 999.0  10.9 99.0 99.00
2017 04 30 23 50  63  6.0  7.8  1.94  9.09  6.59 117 1011.5  21.8 999.0  12.2 99.0 99.00
2017 05 01 00 50  87  6.9  8.1  2.05  9.09  6.90 115 1011.7  22.0 999.0  13.3 99.0 99.00
2017 05 01 01 50  99  7.0  8.6  2.07 10.00  7.11 117 1012.3  22.1 999.0  13.7 99.0 99.00
2017 05 01 02 50  88  6.7  8.3  2.04  9.09  7.09 112 1013.0  22.2 999.0  13.6 99.0 99.00
2017 05 01 03 50  99  6.0  7.1  1.82 10.00  6.88 108 1013.8  22.3 999.0  13.1 99.0 99.00
2017 05 01 04 50 106  4.9  6.7  2.00 10.00  7.39 110 1014.1  22.6 999.0  12.5 99.0 99.00
2017 05 01 05 50 127  4.5  5.6  2.07 10.00  7.56 111 1014.2  22.7 999.0  13.3 99.0 99.00
2017 05 01 06 50 130  4.3  5.6  2.09 10.00  7.77 104 1014.5  22.8 999.0  13.2 99.0 99.00
2017 05 01 07 50 145  4.2  5.7  1.90 10.00  7.74 116 1014.5  22.9 999.0  13.7 99.0 99.00
2017 05 01 08 50 131  4.6  6.2  1.77 10.00  7.40 113 1014.4  23.1 999.0  13.4 99.0 99.00
2017 05 01 09 50 134  5.6  6.8  1.67 10.00  7.38 117 1014.3  23.2 999.0  13.3 99.0 99.00
2017 05 01 10 50 119  5.6  7.1  1.70 10.00  7.25 123 1014.4  23.1 999.0  13.6 99.0 99.00
2017 05 01 11 50 129  5.4  6.4  1.70 10.00  7.18 118 1015.1  23.2 999.0  13.0 99.0 99.00
2017 05 01 12 50 139  4.6  5.6  1.56 10.00  6.96 106 1015.5  23.4 999.0  13.5 99.0 99.00
2017 05 01 13 50 152  3.7  4.4  1.61  9.09  7.10 101 1016.0  23.6 999.0  13.7 99.0 99.00
2017 05 01 14 50 156  4.1  5.2  1.48  9.09  6.71 102 1016.2  23.7 999.0  15.5 99.0 99.00
2017 05 01 15 50 141  2.9  4.3  1.55  9.09  6.71 116 1016.1  23.8 999.0  15.0 99.0 99.00
2017 05 01 16 50 157  2.2  3.2  1.74  9.09  7.02 112 1016.0  23.9 999.0  14.5 99.0 99.00
2017 05 01 17 50 154  2.1  2.8  1.69  9.09  7.00 109 1015.7  24.0 999.0  14.9 99.0 99.00
2017 05 01 18 50 120  1.5  2.0  1.70  9.09  7.09 116 1015.1  24.0 999.0  14.9 99.0 99.00
2017 05 01 19 50 130  2.1  3.5  1.64  9.09  6.92 115 1014.4  24.1 999.0  14.9 99.0 99.00
2017 05 01 20 50 115  3.7  5.2  1.65  8.33  6.98 111 1014.0  24.4 999.0  14.6 99.0 99.00
2017 05 01 21 50 111  5.4  6.4  1.45  8.33  6.66 116 1013.3  24.6 999.0  13.6 99.0 99.00
2017 05 01 22 50 105  6.7  7.8  1.50  8.33  6.72 115 1012.7  24.6 999.0  13.9 99.0 99.00
2017 05 01 23 50 114  7.4  8.4  1.65  8.33  6.54 110 1012.6  24.7 999.0  15.5 99.0 99.00
2017 05 02 00 50 121  8.1  9.4  1.46  8.33  5.90 111 1012.5  24.6 999.0  16.6 99.0 99.00
2017 05 02 01 50 130  8.3  9.8  1.42  8.33  5.51 111 1012.8  24.6 999.0  16.9 99.0 99.00
2017 05 02 02 50 136  7.8  9.5  1.49  7.69  5.57 127 1013.2  24.5 999.0  18.7 99.0 99.00
2017 05 02 03 50 143  8.1  9.9  1.34  9.09  5.15 100 1013.5  24.8 999.0  18.3 99.0 99.00
2017 05 02 04 50 147  8.2  9.8  1.49  8.33  5.43 101 1013.7  24.8 999.0  18.1 99.0 99.00
2017 05 02 05 50 155  8.4  9.9  1.38  7.69  4.91 115 1013.8  24.7 999.0  17.9 99.0 99.00
2017 05 02 06 50 156  7.7  8.9  1.62  9.09  5.60  98 1013.4  24.7 999.0  18.0 99.0 99.00
2017 05 02 07 50 157  6.7  8.1  1.49  8.33  5.28 113 1013.2  24.7 999.0  18.3 99.0 99.00
2017 05 02 08 50 157  6.0  6.9  1.47  8.33  5.54 103 1012.7  24.5 999.0  18.3 99.0 99.00
2017 05 02 09 50 170  4.5  5.2  1.35  8.33  5.49  99 1013.1  24.5 999.0  18.2 99.0 99.00
2017 05 02 10 50 137  4.5  5.4  1.36  7.69  5.71 116 1012.8  24.4 999.0  18.4 99.0 99.00
2017 05 02 11 50 126  4.7  5.6  1.35  8.33  5.84 111 1012.9  24.5 999.0  18.4 99.0 99.00
