#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 02 11 15 30 161  6.9  8.0 99.00 99.00 99.00 999 1018.4  21.5  20.5  20.6 99.0 99.00
2017 02 11 16 00 167  6.4  7.3 99.00 99.00 99.00 999 1018.6  21.7  20.5  20.7 99.0 99.00
2017 02 11 16 30 170  6.4  7.3 99.00 99.00 99.00 999 1018.8  21.6  20.5  20.6 99.0 99.00
2017 02 11 17 00 170  6.2  7.2 99.00 99.00 99.00 999 1018.8  21.5  20.6  20.5 99.0 99.00
2017 02 11 17 30 171  6.1  6.9 99.00 99.00 99.00 999 1018.4  21.5  20.6  20.5 99.0 99.00
2017 02 11 18 00 170  6.1  6.9 99.00 99.00 99.00 999 1018.3  21.5  20.6  20.5 99.0 99.00
2017 02 11 18 30 169  6.4  7.4 99.00 99.00 99.00 999 1018.1  21.7  20.7  20.7 99.0 99.00
2017 02 11 19 00 169  6.6  7.6 99.00 99.00 99.00 999 1017.4  21.6  20.7  20.6 99.0 99.00
2017 02 11 19 30 170  6.3  7.4 99.00 99.00 99.00 999 1017.3  21.7  20.7  20.5 99.0 99.00
2017 02 11 20 00 166  6.2  7.3 99.00 99.00 99.00 999 1016.7  21.7  20.7  20.4 99.0 99.00
2017 02 11 20 30 163  6.6  7.9 99.00 99.00 99.00 999 1016.2  21.7  20.8  20.4 99.0 99.00
2017 02 11 21 00 162  6.1  7.5 99.00 99.00 99.00 999 1016.0  21.8  20.8  20.4 99.0 99.00
2017 02 11 21 30 163  6.7  7.7 99.00 99.00 99.00 999 1015.6  21.8  20.8  20.3 99.0 99.00
2017 02 11 22 00 161  7.0  8.3 99.00 99.00 99.00 999 1015.4  21.8  20.7  20.3 99.0 99.00
2017 02 11 22 30 162  6.4  7.7 99.00 99.00 99.00 999 1015.5  21.9  20.7  20.4 99.0 99.00
2017 02 11 23 00 164  5.9  6.9 99.00 99.00 99.00 999 1015.4  21.8  20.7  20.4 99.0 99.00
2017 02 11 23 30 163  5.6  6.7 99.00 99.00 99.00 999 1015.4  21.7  20.7  20.4 99.0 99.00
2017 02 12 00 30 163  4.5  5.3 99.00 99.00 99.00 999 1015.7  21.3  20.7  20.4 99.0 99.00
2017 02 12 01 00 162  3.9  4.5 99.00 99.00 99.00 999 1016.0  21.1  20.6  20.4 99.0 99.00
2017 02 12 01 30 159  3.6  4.3 99.00 99.00 99.00 999 1016.4  21.0  20.6  20.4 99.0 99.00
2017 02 12 02 00 156  4.0  4.6 99.00 99.00 99.00 999 1016.6  20.9  20.6  20.3 99.0 99.00
2017 02 12 02 30 157  4.3  4.9 99.00 99.00 99.00 999 1016.9  20.9  20.6  20.4 99.0 99.00
2017 02 12 03 00 159  4.5  5.3 99.00 99.00 99.00 999 1017.0  21.0  20.6  20.5 99.0 99.00
2017 02 12 03 30 158  5.2  6.2 99.00 99.00 99.00 999 1017.0  21.0  20.6  20.6 99.0 99.00
2017 02 12 04 00 158  4.9  5.6 99.00 99.00 99.00 999 1017.2  21.1  20.6  20.6 99.0 99.00
2017 02 12 04 30 159  4.8  5.7 99.00 99.00 99.00 999 1017.2  21.0  20.6  20.5 99.0 99.00
2017 02 12 05 00 162  4.8  5.5 99.00 99.00 99.00 999 1017.1  21.0  20.6  20.5 99.0 99.00
2017 02 12 05 30 165  4.5  5.3 99.00 99.00 99.00 999 1017.0  20.9  20.6  20.4 99.0 99.00
2017 02 12 06 00 164  4.5  5.6 99.00 99.00 99.00 999 1016.8  20.9  20.6  20.4 99.0 99.00
2017 02 12 06 30 162  4.9  5.7 99.00 99.00 99.00 999 1016.6  20.9  20.6  20.4 99.0 99.00
2017 02 12 07 00 166  5.3  6.3 99.00 99.00 99.00 999 1016.7  21.0  20.6  20.5 99.0 99.00
2017 02 12 07 30 169  4.7  5.4 99.00 99.00 99.00 999 1016.5  21.0  20.6  20.5 99.0 99.00
2017 02 12 08 00 167  4.7  5.4 99.00 99.00 99.00 999 1016.2  21.0  20.6  20.5 99.0 99.00
2017 02 12 08 30 163  4.6  5.4 99.00 99.00 99.00 999 1016.1  20.9  20.5  20.4 99.0 99.00
2017 02 12 09 00 160  4.3  5.4 99.00 99.00 99.00 999 1016.0  20.9  20.5  20.5 99.0 99.00
2017 02 12 09 30 160  4.3  4.9 99.00 99.00 99.00 999 1015.9  20.8  20.5  20.4 99.0 99.00
2017 02 12 10 00 161  3.9  4.8 99.00 99.00 99.00 999 1015.8  20.7  20.6  20.4 99.0 99.00
2017 02 12 10 30 155  3.7  4.2 99.00 99.00 99.00 999 1015.8  20.6  20.6  20.4 99.0 99.00
2017 02 12 11 00 153  3.9  4.5 99.00 99.00 99.00 999 1015.9  20.7  20.6  20.5 99.0 99.00
2017 02 12 11 30 154  4.4  5.2 99.00 99.00 99.00 999 1015.9  20.8  20.5  20.7 99.0 99.00
2017 02 12 12 00 153  4.5  5.2 99.00 99.00 99.00 999 1016.1  20.7  20.6  20.6 99.0 99.00
2017 02 12 12 30 157  4.4  5.1 99.00 99.00 99.00 999 1016.4  20.8  20.6  20.7 99.0 99.00
2017 02 12 13 00 153  4.1  4.7 99.00 99.00 99.00 999 1016.7  20.8  20.6  20.7 99.0 99.00
2017 02 12 13 30 149  3.4  3.9 99.00 99.00 99.00 999 1017.1  20.8  20.5  20.6 99.0 99.00
2017 02 12 14 00 140  2.8  3.2 99.00 99.00 99.00 999 1017.6  21.0  20.6  20.7 99.0 99.00
2017 02 12 14 30 142  3.0  3.7 99.00 99.00 99.00 999 1018.0  21.0  20.6  20.6 99.0 99.00
2017 02 12 15 00 150  3.4  4.0 99.00 99.00 99.00 999 1018.3  21.1  20.6  20.7 99.0 99.00
2017 02 12 15 30 156  3.4  4.0 99.00 99.00 99.00 999 1018.4  20.9  20.6  20.4 99.0 99.00
2017 02 12 16 00 156  3.3  4.0 99.00 99.00 99.00 999 1018.9  21.1  20.7  20.5 99.0 99.00
2017 02 12 16 30 150  3.4  3.9 99.00 99.00 99.00 999 1019.1  21.4  20.7  20.6 99.0 99.00
2017 02 12 17 00 144  3.5  4.0 99.00 99.00 99.00 999 1019.0  21.5  20.7  20.5 99.0 99.00
2017 02 12 17 30 140  3.8  4.4 99.00 99.00 99.00 999 1018.8  21.6  20.8  20.5 99.0 99.00
2017 02 12 18 00 134  3.6  4.5 99.00 99.00 99.00 999 1018.6  21.6  20.9  20.5 99.0 99.00
2017 02 12 18 30 137  3.9  4.6 99.00 99.00 99.00 999 1018.1  21.7  20.9  20.5 99.0 99.00
2017 02 12 19 00 134  4.2  4.9 99.00 99.00 99.00 999 1017.6  21.6  21.0  20.4 99.0 99.00
2017 02 12 19 30 139  4.8  5.6 99.00 99.00 99.00 999 1017.1  21.7  21.1  20.5 99.0 99.00
2017 02 12 20 00 135  5.1  6.1 99.00 99.00 99.00 999 1016.6  21.8  21.1  20.5 99.0 99.00
2017 02 12 20 30 124  5.0  5.9 99.00 99.00 99.00 999 1016.6  21.8  21.1  20.5 99.0 99.00
2017 02 12 21 00 121  6.0  6.7 99.00 99.00 99.00 999 1016.4  21.9  21.2  20.5 99.0 99.00
2017 02 12 21 30 120  5.9  6.6 99.00 99.00 99.00 999 1016.4  22.0  21.2  20.4 99.0 99.00
2017 02 12 22 00 114  4.6  5.2 99.00 99.00 99.00 999 1016.4  22.0  21.2  20.5 99.0 99.00
2017 02 12 22 30 110  4.1  4.5 99.00 99.00 99.00 999 1016.8  21.8  21.2  20.4 99.0 99.00
2017 02 12 23 00  97  3.4  4.1 99.00 99.00 99.00 999 1017.0  21.8  21.3  20.5 99.0 99.00
2017 02 12 23 30  99  3.7  4.3 99.00 99.00 99.00 999 1017.2  21.6  21.3  20.5 99.0 99.00
2017 02 13 00 30  83  4.6  5.4 99.00 99.00 99.00 999 1017.9  21.3  21.2  20.5 99.0 99.00
2017 02 13 01 00  90  4.6  5.3 99.00 99.00 99.00 999 1018.0  21.3  21.3  20.6 99.0 99.00
2017 02 13 01 30  90  4.4  5.1 99.00 99.00 99.00 999 1018.3  21.2  21.3  20.6 99.0 99.00
2017 02 13 02 00  95  4.5  5.3 99.00 99.00 99.00 999 1018.4  21.3  21.3  20.8 99.0 99.00
2017 02 13 02 30  92  4.6  5.2 99.00 99.00 99.00 999 1018.6  21.4  21.3  20.9 99.0 99.00
2017 02 13 03 00  97  4.8  5.5 99.00 99.00 99.00 999 1018.7  21.4  21.3  21.0 99.0 99.00
2017 02 13 03 30  96  4.8  5.5 99.00 99.00 99.00 999 1018.8  21.4  21.2  21.1 99.0 99.00
2017 02 13 04 00  94  4.6  5.3 99.00 99.00 99.00 999 1018.8  21.3  21.2  21.1 99.0 99.00
2017 02 13 04 30 106  4.8  5.5 99.00 99.00 99.00 999 1018.8  21.3  21.2  21.2 99.0 99.00
2017 02 13 05 00 112  4.2  4.9 99.00 99.00 99.00 999 1019.0  21.2  21.2  21.1 99.0 99.00
2017 02 13 05 30 115  4.5  5.3 99.00 99.00 99.00 999 1018.9  21.3  21.3  21.2 99.0 99.00
2017 02 13 06 00 116  4.4  5.0 99.00 99.00 99.00 999 1018.6  21.4  21.3  21.3 99.0 99.00
2017 02 13 06 30 118  4.4  5.1 99.00 99.00 99.00 999 1018.6  21.3  21.3  21.2 99.0 99.00
2017 02 13 07 00 127  5.1  5.9 99.00 99.00 99.00 999 1018.3  21.3  21.3  21.2 99.0 99.00
2017 02 13 07 30 134  5.7  6.9 99.00 99.00 99.00 999 1017.7  21.6  21.3  21.5 99.0 99.00
2017 02 13 08 00 136  5.5  6.3 99.00 99.00 99.00 999 1017.6  21.5  21.3  21.4 99.0 99.00
2017 02 13 08 30 142  4.8  5.6 99.00 99.00 99.00 999 1017.3  21.4  21.2  21.3 99.0 99.00
2017 02 13 09 00 134  4.4  5.4 99.00 99.00 99.00 999 1017.0  21.2  21.2  21.1 99.0 99.00
2017 02 13 09 30 143  5.2  6.1 99.00 99.00 99.00 999 1017.1  21.3  21.3  21.2 99.0 99.00
2017 02 13 10 00 140  5.3  6.1 99.00 99.00 99.00 999 1016.7  21.3  21.3  21.2 99.0 99.00
2017 02 13 10 30 140  4.7  5.4 99.00 99.00 99.00 999 1016.7  21.3  21.3  21.2 99.0 99.00
2017 02 13 11 00 151  4.2  5.0 99.00 99.00 99.00 999 1016.9  21.2  21.3  21.1 99.0 99.00
2017 02 13 11 30 163  3.4  4.0 99.00 99.00 99.00 999 1017.3  21.1  21.3  21.0 99.0 99.00
2017 02 13 12 00 163  2.8  3.4 99.00 99.00 99.00 999 1017.5  21.0  21.2  20.8 99.0 99.00
2017 02 13 12 30 162  2.2  2.5 99.00 99.00 99.00 999 1017.8  21.0  21.2  20.9 99.0 99.00
2017 02 13 13 00 132  3.0  3.5 99.00 99.00 99.00 999 1017.8  20.9  21.2  20.8 99.0 99.00
2017 02 13 13 30 116  4.2  5.0 99.00 99.00 99.00 999 1018.2  21.1  21.2  21.0 99.0 99.00
2017 02 13 14 00 111  4.5  5.1 99.00 99.00 99.00 999 1018.4  21.2  21.2  20.9 99.0 99.00
2017 02 13 14 30 120  4.7  5.2 99.00 99.00 99.00 999 1018.5  21.4  21.2  21.1 99.0 99.00
2017 02 13 15 00 126  4.1  4.9 99.00 99.00 99.00 999 1018.7  21.6  21.3  21.1 99.0 99.00
2017 02 13 15 30 133  4.6  5.3 99.00 99.00 99.00 999 1018.6  21.7  21.3  21.0 99.0 99.00
2017 02 13 16 00 155  4.1  4.8 99.00 99.00 99.00 999 1018.8  21.9  21.3  20.8 99.0 99.00
2017 02 13 16 30 173  3.9  4.9 99.00 99.00 99.00 999 1019.0  21.7  21.3  20.7 99.0 99.00
2017 02 13 17 00 150  3.5  4.3 99.00 99.00 99.00 999 1018.5  21.8  21.4  20.7 99.0 99.00
2017 02 13 17 30 147  4.3  5.0 99.00 99.00 99.00 999 1018.1  22.0  21.4  20.9 99.0 99.00
2017 02 13 18 00 140  4.0  4.8 99.00 99.00 99.00 999 1017.7  22.0  21.5  20.8 99.0 99.00
2017 02 13 18 30 136  4.8  5.5 99.00 99.00 99.00 999 1017.1  22.1  21.6  20.8 99.0 99.00
2017 02 13 19 00 139  5.2  6.2 99.00 99.00 99.00 999 1016.3  22.1  21.7  20.8 99.0 99.00
2017 02 13 19 30 140  5.6  6.5 99.00 99.00 99.00 999 1015.5  22.1  21.7  20.7 99.0 99.00
2017 02 13 20 00 138  5.2  6.2 99.00 99.00 99.00 999 1015.1  22.3  21.7  20.8 99.0 99.00
2017 02 13 20 30 137  5.6  6.7 99.00 99.00 99.00 999 1014.4  22.3  21.8  20.7 99.0 99.00
2017 02 13 21 00 140  5.9  6.7 99.00 99.00 99.00 999 1014.2  22.3  21.9  20.5 99.0 99.00
2017 02 13 21 30 152  5.1  5.9 99.00 99.00 99.00 999 1013.7  22.3  21.9  20.3 99.0 99.00
2017 02 13 22 00 157  5.6  6.7 99.00 99.00 99.00 999 1013.6  22.4  21.9  20.0 99.0 99.00
2017 02 13 22 30 149  6.1  7.2 99.00 99.00 99.00 999 1013.1  22.3  21.9  19.7 99.0 99.00
2017 02 13 23 00 146  6.4  7.4 99.00 99.00 99.00 999 1012.8  22.3  21.8  19.5 99.0 99.00
2017 02 13 23 30 140  6.6  8.4 99.00 99.00 99.00 999 1013.0  22.2  21.8  19.5 99.0 99.00
2017 02 14 00 30 130  4.8  6.1 99.00 99.00 99.00 999 1012.9  21.8  21.7  19.5 99.0 99.00
2017 02 14 01 00 127  5.7  6.7 99.00 99.00 99.00 999 1012.6  21.7  21.7  19.5 99.0 99.00
2017 02 14 01 30 129  5.6  6.5 99.00 99.00 99.00 999 1012.6  21.7  21.7  19.8 99.0 99.00
2017 02 14 02 00 134  5.0  5.9 99.00 99.00 99.00 999 1012.9  21.7  21.7  19.8 99.0 99.00
2017 02 14 02 30 131  5.6  6.6 99.00 99.00 99.00 999 1012.6  21.7  21.7  19.8 99.0 99.00
2017 02 14 03 00 129  6.7  7.9 99.00 99.00 99.00 999 1012.4  21.8  21.7  20.0 99.0 99.00
2017 02 14 03 30 131  6.4  7.7 99.00 99.00 99.00 999 1012.2  21.8  21.7  20.2 99.0 99.00
2017 02 14 04 00 132  6.9  8.6 99.00 99.00 99.00 999 1011.6  21.8  21.7  20.2 99.0 99.00
2017 02 14 04 30 134  7.4  8.7 99.00 99.00 99.00 999 1010.9  21.9  21.7  20.4 99.0 99.00
2017 02 14 05 00 135  6.9  8.3 99.00 99.00 99.00 999 1010.8  21.9  21.7  20.5 99.0 99.00
2017 02 14 05 30 142  6.3  7.6 99.00 99.00 99.00 999 1011.2  22.0  21.7  20.7 99.0 99.00
2017 02 14 06 00 148  5.8  6.9 99.00 99.00 99.00 999 1010.8  22.0  21.7  20.7 99.0 99.00
2017 02 14 06 30 152  6.2  7.2 99.00 99.00 99.00 999 1010.5  21.9  21.7  20.7 99.0 99.00
2017 02 14 07 00 155  7.1  8.7 99.00 99.00 99.00 999 1010.2  22.0  21.6  20.7 99.0 99.00
2017 02 14 07 30 157  7.3  9.2 99.00 99.00 99.00 999 1009.8  22.2  21.6  20.7 99.0 99.00
2017 02 14 08 00 158  7.2  8.7 99.00 99.00 99.00 999 1009.6  22.1  21.6  20.5 99.0 99.00
2017 02 14 08 30 160  7.7  9.0 99.00 99.00 99.00 999 1009.1  22.1  21.6  20.5 99.0 99.00
2017 02 14 09 00 158  7.8  9.2 99.00 99.00 99.00 999 1008.3  22.0  21.6  20.5 99.0 99.00
2017 02 14 09 30 159  8.0  9.9 99.00 99.00 99.00 999 1008.0  22.0  21.6  20.4 99.0 99.00
2017 02 14 10 00 160  7.9  9.1 99.00 99.00 99.00 999 1008.2  22.2  21.6  20.4 99.0 99.00
2017 02 14 10 30 164  7.9  9.1 99.00 99.00 99.00 999 1008.2  22.2  21.6  20.4 99.0 99.00
2017 02 14 11 00 166  7.9  9.7 99.00 99.00 99.00 999 1007.9  22.2  21.6  20.3 99.0 99.00
2017 02 14 11 30 166  7.2  8.8 99.00 99.00 99.00 999 1008.1  22.3  21.6  20.3 99.0 99.00
2017 02 14 12 00 169  7.3  9.1 99.00 99.00 99.00 999 1008.5  22.1  21.6  20.4 99.0 99.00
2017 02 14 12 30 177  6.8  8.2 99.00 99.00 99.00 999 1009.1  22.2  21.7  20.1 99.0 99.00
2017 02 14 13 00 175  7.0  8.5 99.00 99.00 99.00 999 1009.0  22.1  21.7  20.1 99.0 99.00
2017 02 14 13 30 184  6.6  8.1 99.00 99.00 99.00 999 1009.8  22.1  21.7  20.0 99.0 99.00
2017 02 14 14 00 201  5.2  6.6 99.00 99.00 99.00 999 1010.5  22.2  21.7  20.1 99.0 99.00
2017 02 14 14 30 216  5.3  6.8 99.00 99.00 99.00 999 1011.3  21.6  21.7  19.8 99.0 99.00
2017 02 14 15 00 196  4.7  6.1 99.00 99.00 99.00 999 1011.3  21.7  21.7  19.8 99.0 99.00
2017 02 14 15 30 195  5.3  6.7 99.00 99.00 99.00 999 1011.6  21.8  21.7  20.1 99.0 99.00
2017 02 14 16 00 223  4.4  5.2 99.00 99.00 99.00 999 1011.8  21.4  21.6  20.0 99.0 99.00
2017 02 14 16 30 313 10.6 12.8 99.00 99.00 99.00 999 1012.6  19.5  21.7  17.6 99.0 99.00
2017 02 14 17 00 320 10.8 12.9 99.00 99.00 99.00 999 1012.8  17.0  21.6  15.1 99.0 99.00
2017 02 14 17 30 332  9.8 12.1 99.00 99.00 99.00 999 1012.6  17.2  21.6  15.4 99.0 99.00
2017 02 14 18 00 331  9.7 11.5 99.00 99.00 99.00 999 1012.7  17.5  21.5  15.2 99.0 99.00
2017 02 14 18 30 342  9.7 11.6 99.00 99.00 99.00 999 1012.3  17.7  21.5  15.1 99.0 99.00
2017 02 14 19 00 343  9.4 11.6 99.00 99.00 99.00 999 1012.1  17.7  21.4  14.7 99.0 99.00
2017 02 14 19 30 345  9.3 11.4 99.00 99.00 99.00 999 1012.1  18.1  21.4  14.1 99.0 99.00
2017 02 14 20 00 341  8.7 10.5 99.00 99.00 99.00 999 1011.7  17.8  21.3  14.6 99.0 99.00
2017 02 14 20 30 342  8.6 10.4 99.00 99.00 99.00 999 1011.3  17.7  21.3  14.2 99.0 99.00
2017 02 14 21 00 352  8.6 10.3 99.00 99.00 99.00 999 1011.6  18.1  21.2  14.0 99.0 99.00
2017 02 14 21 30 356  8.6 10.9 99.00 99.00 99.00 999 1011.5  18.5  21.2  14.1 99.0 99.00
2017 02 14 22 00 360  8.8 10.6 99.00 99.00 99.00 999 1011.3  18.6  21.2  14.3 99.0 99.00
2017 02 14 22 30   8  8.6 10.2 99.00 99.00 99.00 999 1011.3  18.7  21.3  13.9 99.0 99.00
2017 02 14 23 00   9  9.2 10.9 99.00 99.00 99.00 999 1011.8  18.9  21.3  14.4 99.0 99.00
2017 02 14 23 30   7  8.7 10.5 99.00 99.00 99.00 999 1012.4  19.0  21.2  14.4 99.0 99.00
2017 02 15 00 30  12  8.4 10.5 99.00 99.00 99.00 999 1012.4  18.8  21.0  13.6 99.0 99.00
2017 02 15 01 00  18  8.2  9.6 99.00 99.00 99.00 999 1013.3  18.7  21.0  14.1 99.0 99.00
2017 02 15 01 30  16  7.7  9.2 99.00 99.00 99.00 999 1013.9  18.5  21.0  13.5 99.0 99.00
2017 02 15 02 00   3  8.6 10.3 99.00 99.00 99.00 999 1014.5  18.9  20.9  12.9 99.0 99.00
2017 02 15 02 30   9  8.9 10.8 99.00 99.00 99.00 999 1014.7  18.8  20.9  13.1 99.0 99.00
2017 02 15 03 00   6  8.2  9.7 99.00 99.00 99.00 999 1015.6  18.8  20.8  13.9 99.0 99.00
2017 02 15 03 30  12  7.1  8.5 99.00 99.00 99.00 999 1016.1  18.7  20.8  12.5 99.0 99.00
2017 02 15 04 00   0  8.3 10.1 99.00 99.00 99.00 999 1016.3  18.7  20.8  12.6 99.0 99.00
2017 02 15 04 30 346 10.0 11.9 99.00 99.00 99.00 999 1017.0  18.7  20.8  12.9 99.0 99.00
2017 02 15 05 00 341 10.7 13.2 99.00 99.00 99.00 999 1016.6  17.7  20.8  12.5 99.0 99.00
2017 02 15 05 30 335 10.7 12.7 99.00 99.00 99.00 999 1017.8  17.2  20.8  11.6 99.0 99.00
2017 02 15 06 00 339 10.9 13.3 99.00 99.00 99.00 999 1017.9  16.7  20.8  10.0 99.0 99.00
2017 02 15 06 30 343 11.0 13.3 99.00 99.00 99.00 999 1018.5  16.6  20.7   9.3 99.0 99.00
2017 02 15 07 00 346 10.7 13.3 99.00 99.00 99.00 999 1018.5  16.6  20.7   9.1 99.0 99.00
2017 02 15 07 30 341 10.6 13.3 99.00 99.00 99.00 999 1019.2  16.4  20.6   9.1 99.0 99.00
2017 02 15 08 00 342 10.2 12.2 99.00 99.00 99.00 999 1018.4  16.2  20.6   8.4 99.0 99.00
2017 02 15 08 30 340 11.0 13.5 99.00 99.00 99.00 999 1018.2  15.8  20.6   7.7 99.0 99.00
2017 02 15 09 00 341 10.8 13.0 99.00 99.00 99.00 999 1018.1  15.6  20.5   8.1 99.0 99.00
2017 02 15 09 30 329  9.8 12.2 99.00 99.00 99.00 999 1018.8  15.2  20.5   8.7 99.0 99.00
2017 02 15 10 00 336 10.3 12.7 99.00 99.00 99.00 999 1018.9  14.7  20.5   7.4 99.0 99.00
2017 02 15 10 30 328  9.8 11.9 99.00 99.00 99.00 999 1019.0  14.6  20.5   7.8 99.0 99.00
2017 02 15 11 00 323  9.7 12.0 99.00 99.00 99.00 999 1018.7  14.3  20.4   8.3 99.0 99.00
2017 02 15 11 30 329 10.7 12.9 99.00 99.00 99.00 999 1019.5  14.3  20.4   7.9 99.0 99.00
2017 02 15 12 00 326 10.8 12.9 99.00 99.00 99.00 999 1018.9  13.8  20.4   7.8 99.0 99.00
2017 02 15 12 30 327 11.6 13.5 99.00 99.00 99.00 999 1019.7  13.5  20.3   7.0 99.0 99.00
2017 02 15 13 00 325 10.7 12.9 99.00 99.00 99.00 999 1020.3  13.4  20.3   6.9 99.0 99.00
2017 02 15 13 30 322 10.4 12.7 99.00 99.00 99.00 999 1021.8  12.8  20.3   6.6 99.0 99.00
2017 02 15 14 00 323 10.8 13.4 99.00 99.00 99.00 999 1021.4  12.5  20.3   6.9 99.0 99.00
2017 02 15 14 30 326 10.6 13.5 99.00 99.00 99.00 999 1022.3  13.1  20.2   7.9 99.0 99.00
2017 02 15 15 00 326 10.7 12.4 99.00 99.00 99.00 999 1022.2  12.3  20.2   7.1 99.0 99.00
2017 02 15 15 30 326 10.9 13.4 99.00 99.00 99.00 999 1022.2  12.1  20.2   6.3 99.0 99.00
2017 02 15 16 00 334 10.9 13.7 99.00 99.00 99.00 999 1022.1  12.5  20.1   7.0 99.0 99.00
2017 02 15 16 30 331 10.1 12.9 99.00 99.00 99.00 999 1023.3  12.2  20.1   6.2 99.0 99.00
2017 02 15 17 00 342 10.6 13.2 99.00 99.00 99.00 999 1023.2  12.5  20.1   6.6 99.0 99.00
2017 02 15 17 30 337 10.4 12.9 99.00 99.00 99.00 999 1022.8  13.0  20.1   7.3 99.0 99.00
2017 02 15 18 00 342  9.3 11.4 99.00 99.00 99.00 999 1022.3  12.8  20.1   6.6 99.0 99.00
2017 02 15 18 30 339  9.1 12.1 99.00 99.00 99.00 999 1021.8  12.7  20.1   5.7 99.0 99.00
2017 02 15 19 00 343  9.0 11.5 99.00 99.00 99.00 999 1021.8  13.2  20.1   5.9 99.0 99.00
2017 02 15 19 30 343  8.9 11.3 99.00 99.00 99.00 999 1021.0  13.6  20.1   6.0 99.0 99.00
2017 02 15 20 00 348  9.0 11.3 99.00 99.00 99.00 999 1020.6  13.9  20.0   6.5 99.0 99.00
2017 02 15 20 30 345  8.5 10.5 99.00 99.00 99.00 999 1020.4  14.1  20.0   6.3 99.0 99.00
2017 02 15 21 00 349  7.7  9.5 99.00 99.00 99.00 999 1020.3  14.2  20.0   6.5 99.0 99.00
2017 02 15 21 30   4  7.5  9.8 99.00 99.00 99.00 999 1020.0  14.4  20.0   6.1 99.0 99.00
2017 02 15 22 00   9  7.3  9.9 99.00 99.00 99.00 999 1019.5  14.6  20.0   6.0 99.0 99.00
2017 02 15 22 30   9  6.8  8.8 99.00 99.00 99.00 999 1019.5  15.0  19.9   6.5 99.0 99.00
2017 02 15 23 00  15  6.8  8.7 99.00 99.00 99.00 999 1019.7  15.1  19.9   5.3 99.0 99.00
2017 02 15 23 30  18  6.6  8.8 99.00 99.00 99.00 999 1019.4  15.2  19.9   5.2 99.0 99.00
2017 02 16 00 30  26  6.1  7.2 99.00 99.00 99.00 999 1019.8  15.6  19.9   5.3 99.0 99.00
2017 02 16 01 00  13  6.4  7.7 99.00 99.00 99.00 999 1020.1  15.9  19.9   5.1 99.0 99.00
2017 02 16 01 30  27  5.8  7.4 99.00 99.00 99.00 999 1020.2  16.1  19.9   4.6 99.0 99.00
2017 02 16 02 00  20  5.5  7.1 99.00 99.00 99.00 999 1021.0  16.5  19.8   5.3 99.0 99.00
2017 02 16 02 30  24  5.0  7.1 99.00 99.00 99.00 999 1021.6  16.8  19.8   6.2 99.0 99.00
2017 02 16 03 00  21  4.9  6.6 99.00 99.00 99.00 999 1022.1  16.8  19.8   4.4 99.0 99.00
2017 02 16 03 30  20  4.7  6.6 99.00 99.00 99.00 999 1022.1  16.9  19.8   4.1 99.0 99.00
2017 02 16 04 00  13  6.0  7.4 99.00 99.00 99.00 999 1021.6  17.0  19.8   5.0 99.0 99.00
2017 02 16 04 30  10  5.6  6.9 99.00 99.00 99.00 999 1021.8  17.3  19.8   4.4 99.0 99.00
2017 02 16 05 00  10  6.0  7.2 99.00 99.00 99.00 999 1021.7  17.2  19.8   3.7 99.0 99.00
2017 02 16 05 30   9  5.1  6.1 99.00 99.00 99.00 999 1021.4  17.4  19.7   5.9 99.0 99.00
2017 02 16 06 00  18  4.7  6.0 99.00 99.00 99.00 999 1021.3  17.3  19.6   4.8 99.0 99.00
2017 02 16 06 30  14  4.4  5.8 99.00 99.00 99.00 999 1021.2  17.3  19.6   4.2 99.0 99.00
2017 02 16 07 00  13  3.7  4.9 99.00 99.00 99.00 999 1021.5  17.3  19.6   3.7 99.0 99.00
2017 02 16 07 30  28  3.2  3.9 99.00 99.00 99.00 999 1021.0  17.3  19.6   4.7 99.0 99.00
2017 02 16 08 00  23  2.9  4.3 99.00 99.00 99.00 999 1020.8  17.3  19.6   4.2 99.0 99.00
2017 02 16 08 30  25  2.0  2.8 99.00 99.00 99.00 999 1020.7  17.3  19.6   5.1 99.0 99.00
2017 02 16 09 00   8  2.4  3.3 99.00 99.00 99.00 999 1020.5  17.3  19.6   2.8 99.0 99.00
2017 02 16 09 30 317  2.0  3.2 99.00 99.00 99.00 999 1020.3  17.3  19.6   3.9 99.0 99.00
2017 02 16 10 00 288  4.2  5.3 99.00 99.00 99.00 999 1020.3  15.7  19.6   9.6 99.0 99.00
2017 02 16 10 30 306  4.9  5.8 99.00 99.00 99.00 999 1019.8  14.7  19.6   9.4 99.0 99.00
2017 02 16 11 00 319  5.7  6.6 99.00 99.00 99.00 999 1019.7  14.9  19.6   8.7 99.0 99.00
2017 02 16 11 30 312  4.9  6.0 99.00 99.00 99.00 999 1020.2  15.1  19.6   8.4 99.0 99.00
2017 02 16 12 00 315  4.8  5.8 99.00 99.00 99.00 999 1020.0  15.1  19.6   8.1 99.0 99.00
2017 02 16 12 30 320  4.4  5.4 99.00 99.00 99.00 999 1020.3  15.1  19.6   8.7 99.0 99.00
2017 02 16 13 00 329  4.5  5.2 99.00 99.00 99.00 999 1020.5  15.0  19.6   8.7 99.0 99.00
